Url,Tên,Mô tả,Hãng,Loại sản phẩm,Tag,Hiển thị,Thuộc tính 1,Giá trị thuộc tính 1,Thuộc tính 2,Giá trị thuộc tính 2,Thuộc tính 3,Giá trị thuộc tính 3,Mã phiên bản sản phẩm,Khối lượng,Quản lý tồn kho,Số lượng tồn kho,Đặt hàng khi hết hàng,Variant Fulfillment Service,Giá,Giá so sánh,Có giao hàng không?,Variant Taxable,Barcode,Link hình,Mô tả hình,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Danh mục,Danh mục EN,Ảnh biến thể,Ngày tạo,Ngày cập nhật,Hiển thị kênh bán hàng Lazada,Hiển thị kênh bán hàng Zalo,Hiển thị kênh bán hàng Zalora,Hiển thị kênh bán hàng Sendo,Hiển thị kênh bán hàng Adayroi
mut-tieu-am-50x50-loai-a-cao-cap,,,,,,No,LOẠI :,,,,,,,,,0,,,,,No,No,,http://product.hstatic.net/1000126777/product/3_a0a036157813472688fcc2d978fe1c5d.jpg,,No,,,,,,,,,,,,,,,,,,,,
mut-tieu-am-50x50-loai-a-cao-cap,,,,,,No,LOẠI :,,,,,,,,,0,,,,,No,No,,http://product.hstatic.net/1000126777/product/4_ea7bf3623411439782124228330ed541.jpg,,No,,,,,,,,,,,,,,,,,,,,
mut-tieu-am-50x50-loai-a-cao-cap,,,,,,No,LOẠI :,,,,,,,,,0,,,,,No,No,,http://product.hstatic.net/1000126777/product/5_a3bf9f314d034b348d86505bda5979eb.jpg,,No,,,,,,,,,,,,,,,,,,,,
mut-tieu-am-50x50-loai-a-cao-cap,,,,,,No,LOẠI :,,,,,,,,,0,,,,,No,No,,http://product.hstatic.net/1000126777/product/8_c1cf139863824d97b3480a0d85ff88f4.jpg,,No,,,,,,,,,,,,,,,,,,,,
mut-tieu-am-50x50-loai-a-cao-cap,,,,,,No,LOẠI :,,,,,,,,,0,,,,,No,No,,http://product.hstatic.net/1000126777/product/9.jpg,,No,,,,,,,,,,,,,,,,,,,,
mut-tieu-am-50x50-loai-a-cao-cap,,,,,,No,LOẠI :,,,,,,,,,0,,,,,No,No,,http://product.hstatic.net/1000126777/product/12_addf2a8afa3340bc805527e1331eb148.jpg,,No,,,,,,,,,,,,,,,,,,,,
nguon-phantom-48v-cao-cap-co-cap-xlr-xlr,Phantom VIP 48v (Có cáp XLR-XLR),"<p><br data-mce-bogus=""1""></p>",Khác,Phụ kiện,,No,Tiêu đề,PK-PTCCXLR2,,,,,PK-PTCCXLR2,666,,0,deny,,370000,420000,Yes,Yes,,http://product.hstatic.net/1000126777/product/3_125fa268d08c4e729bcdb904225b5860.jpg,,No,Nguồn Phantom 48V cao cấp (Có cáp XLR-XLR),"Nguồn phantom cao cấp cho các dòng Micro cần nguồn 48V : PC K200, PK600 v.v...",,,,,,,,,,,,15-05-2017 18:45:40,25-09-2017 22:35:55,No,No,No,No,No
nguon-phantom-48v-cao-cap-co-cap-xlr-xlr,,,,,,No,Tiêu đề,,,,,,,,,0,,,,,No,No,,http://product.hstatic.net/1000126777/product/4_82845e6b52db4125b2ede91a7479f953.jpg,,No,,,,,,,,,,,,,,,,,,,,
nhan-ban-cua-combo-a66f-k10,COMBO A66F-K10,"<p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;""></span><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;""></span></p><p><span style=""color: #008080; font-size: 15pt;"" data-mce-style=""color: #008080; font-size: 15pt;""><strong>+) KHÁCH HÀNG NỘI THÀNH:</strong></span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">&nbsp;&nbsp;&gt;&gt; Qúy khách có thể mua hàng theo 2 cách :</span></p><ul><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">Đến trực tiếp cửa hàng của RICKY tại địa chỉ : 203 Đường Bờ Sông - Gần cầu Khỉ - Hoàng Mai - Hà Nội.</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">Nhận hàng tại nhà ! Đặt hàng nhanh qua WEB RICKY.VN !</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">Hotline đặt hàng : 097.147.7007 - 04.22121.999</span><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;""></span></li></ul><p><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;""><strong><span style=""color: #008080;"" data-mce-style=""color: #008080;"">+) KHÁCH HÀNG NGOẠI THÀNH:</span></strong></span></p><ul><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">Khách hàng ở xa hoàn toàn có thể nhận hàng tại nhà, thanh toán tiền hàng trực tiếp cho nhân viên giao hàng.</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">Thời gian giao hàng thông thường từ 1-3 ngày làm việc.</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">RICKY MIỀN NAM địa chỉ tại&nbsp;: 704-Sông Mây-Trảng Bom-Đồng Nai( cho những khách hàng ở khu vực này )</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">Hotline đặt hàng : 097.147.7007 - 04.22121.999</span></li></ul><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">####</span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">+) Mọi sản phẩm được đổi trả miễn phí trong vòng 7 ngày đầu với bất cứ lỗi nào của nhà sản xuất.</span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">+) Đổi mới sang sản phẩm mới MIỄN PHÍ ( sản phẩm mới có giá trị lớn hơn hoặc tương tương sản phẩm đã mua ) trong thời gian 1-3 ngày đầu kể từ ngày mua hàng.</span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">+) Mọi chi tiết liên hệ :&nbsp;<span>097.147.7007 - 04.22121.999</span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;"">####</span></p><p><span style=""color: #008080; font-size: 15pt;"" data-mce-style=""color: #008080; font-size: 15pt;""><strong></strong></span><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080; font-size: 15pt;"" data-mce-style=""color: #008080; font-size: 15pt;""><strong><span style=""color: #ff0000;"" data-mce-style=""color: #ff0000;""></span></strong></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><strong>RICKY MIỀN BẮC</strong></span>&nbsp;:</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">Add: 203-Bờ Sông Mới-Hoàng Mai-Hà Nội</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;""><strong><span style=""color: #008080;"" data-mce-style=""color: #008080;"">RICKY&nbsp;MIỀN NAM</span></strong>:</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">Add: 704-Sông Mây-Trảng Bom-Đồng Nai</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">Hotline: 04.22121.999 - 097.147.7007</span></span></span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">####</span></p><p><span style=""color: #008080; font-size: 12pt;"" data-mce-style=""color: #008080; font-size: 12pt;""><strong>CAM KẾT:</strong></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">NÓI</span>&nbsp;<span style=""color: #ff0000;"" data-mce-style=""color: #ff0000;""><strong>KHÔNG</strong></span>&nbsp;<span style=""color: #000000;"" data-mce-style=""color: #000000;"">VỚI<strong>&nbsp;HÀNG FAKE</strong>, XÁCH TAY, <strong>BẢO HÀNH ""MIỆNG""</strong>,&nbsp;BỞI <strong>CÁ NHÂN, LÁI BUÔN.</strong></span></span></p>",Khác,Khác,,No,GÓI LỰA CHỌN:,A66F-K10,,,,,A66F-K10,0,,0,deny,,2450000,2660000,Yes,Yes,,,,No,COMBO A66F-K10  | Combo Hát Live giá rẻ chuyên nghiệp.,"Combo Hát Live giá rẻ chuyên nghiệp, chất âm tuyệt hảo. HỖ TRỢ KỸ THUẬT A-Z TRỌN ĐỜI",,,,,,,,,,,,11-09-2017 18:29:04,25-09-2017 22:52:38,No,No,No,No,No
nhan-ban-cua-combo-k300-k10,COMBO K300-K10,"<p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;""></span><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;""></span></p><p><span style=""color: #008080; font-size: 15pt;"" data-mce-style=""color: #008080; font-size: 15pt;""><strong>+) KHÁCH HÀNG NỘI THÀNH:</strong></span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">&nbsp;&nbsp;&gt;&gt; Qúy khách có thể mua hàng theo 2 cách :</span></p><ul><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">Đến trực tiếp cửa hàng của RICKY tại địa chỉ : 203 Đường Bờ Sông - Gần cầu Khỉ - Hoàng Mai - Hà Nội.</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">Nhận hàng tại nhà ! Đặt hàng nhanh qua WEB RICKY.VN !</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">Hotline đặt hàng : 097.147.7007 - 04.22121.999</span><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;""></span></li></ul><p><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;""><strong><span style=""color: #008080;"" data-mce-style=""color: #008080;"">+) KHÁCH HÀNG NGOẠI THÀNH:</span></strong></span></p><ul><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">Khách hàng ở xa hoàn toàn có thể nhận hàng tại nhà, thanh toán tiền hàng trực tiếp cho nhân viên giao hàng.</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">Thời gian giao hàng thông thường từ 1-3 ngày làm việc.</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">RICKY MIỀN NAM địa chỉ tại&nbsp;: 704-Sông Mây-Trảng Bom-Đồng Nai( cho những khách hàng ở khu vực này )</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">Hotline đặt hàng : 097.147.7007 - 04.22121.999</span></li></ul><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">####</span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">+) Mọi sản phẩm được đổi trả miễn phí trong vòng 7 ngày đầu với bất cứ lỗi nào của nhà sản xuất.</span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">+) Đổi mới sang sản phẩm mới MIỄN PHÍ ( sản phẩm mới có giá trị lớn hơn hoặc tương tương sản phẩm đã mua ) trong thời gian 1-3 ngày đầu kể từ ngày mua hàng.</span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">+) Mọi chi tiết liên hệ :&nbsp;<span>097.147.7007 - 04.22121.999</span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;"">####</span></p><p><span style=""color: #008080; font-size: 15pt;"" data-mce-style=""color: #008080; font-size: 15pt;""><strong></strong></span><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080; font-size: 15pt;"" data-mce-style=""color: #008080; font-size: 15pt;""><strong><span style=""color: #ff0000;"" data-mce-style=""color: #ff0000;""></span></strong></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><strong>RICKY MIỀN BẮC</strong></span>&nbsp;:</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">Add: 203-Bờ Sông Mới-Hoàng Mai-Hà Nội</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;""><strong><span style=""color: #008080;"" data-mce-style=""color: #008080;"">RICKY&nbsp;MIỀN NAM</span></strong>:</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">Add: 704-Sông Mây-Trảng Bom-Đồng Nai</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">Hotline: 04.22121.999 - 097.147.7007</span></span></span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">####</span></p><p><span style=""color: #008080; font-size: 12pt;"" data-mce-style=""color: #008080; font-size: 12pt;""><strong>CAM KẾT:</strong></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">NÓI</span>&nbsp;<span style=""color: #ff0000;"" data-mce-style=""color: #ff0000;""><strong>KHÔNG</strong></span>&nbsp;<span style=""color: #000000;"" data-mce-style=""color: #000000;"">VỚI<strong>&nbsp;HÀNG FAKE</strong>, XÁCH TAY, <strong>BẢO HÀNH ""MIỆNG""</strong>,&nbsp;BỞI <strong>CÁ NHÂN, LÁI BUÔN.</strong></span></span></p>",Khác,Khác,,No,GÓI LỰA CHỌN:,K300-K10,,,,,K300-K10,0,,0,deny,,2690000,2930000,Yes,Yes,,,,No,COMBO K300-K10 | Combo Hát Live giá rẻ chuyên nghiệp.,"Combo Hát Live giá rẻ chuyên nghiệp, chất âm tuyệt hảo. HỖ TRỢ KỸ THUẬT A-Z TRỌN ĐỜI",,,,,,,,,,,,12-09-2017 20:49:02,25-09-2017 22:53:57,No,No,No,No,No
nhan-ban-cua-tai-nghe-kiem-am-ath-m20x,Tai nghe kiểm âm ATH - M20X,"<p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""></span><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;""></span></p><p><span style=""color: #008080; font-size: 15pt;"" data-mce-style=""color: #008080; font-size: 15pt;""><strong>+) KHÁCH HÀNG NỘI THÀNH:</strong></span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">&nbsp;&nbsp;&gt;&gt; Qúy khách có thể mua hàng theo 2 cách :</span></p><ul><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">Đến trực tiếp cửa hàng của RICKY tại địa chỉ : 203 Đường Bờ Sông - Gần cầu Khỉ - Hoàng Mai - Hà Nội.</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">Nhận hàng tại nhà ! Đặt hàng nhanh qua WEB RICKY.VN !</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">Hotline đặt hàng : 097.147.7007 - 04.22121.999</span><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;""></span></li></ul><p><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;""><strong><span style=""color: #008080;"" data-mce-style=""color: #008080;"">+) KHÁCH HÀNG NGOẠI THÀNH:</span></strong></span></p><ul><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">Khách hàng ở xa hoàn toàn có thể nhận hàng tại nhà, thanh toán tiền hàng trực tiếp cho nhân viên giao hàng.</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">Thời gian giao hàng thông thường từ 1-3 ngày làm việc.</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">RICKY MIỀN NAM địa chỉ tại&nbsp;: 704-Sông Mây-Trảng Bom-Đồng Nai( cho những khách hàng ở khu vực này )</span></li><li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400; font-size: 15pt;"" data-mce-style=""font-weight: 400; font-size: 15pt;"">Hotline đặt hàng : 097.147.7007 - 04.22121.999</span></li></ul><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">####</span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">+) Mọi sản phẩm được đổi trả miễn phí trong vòng 7 ngày đầu với bất cứ lỗi nào của nhà sản xuất.</span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">+) Đổi mới sang sản phẩm mới MIỄN PHÍ ( sản phẩm mới có giá trị lớn hơn hoặc tương tương sản phẩm đã mua ) trong thời gian 1-3 ngày đầu kể từ ngày mua hàng.</span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">+) Mọi chi tiết liên hệ :&nbsp;<span>097.147.7007 - 04.22121.999</span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;"">####</span></p><p><span style=""color: #008080; font-size: 15pt;"" data-mce-style=""color: #008080; font-size: 15pt;""><strong>BẢO HÀNH:</strong></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""></span><span style=""color: #003366;"" data-mce-style=""color: #003366;""><strong><span style=""font-size: 15pt;"" data-mce-style=""font-size: 15pt;"">2 năm | 24 tháng</span></strong></span><span>&nbsp;</span><span style=""color: #008080; font-size: 15pt;"" data-mce-style=""color: #008080; font-size: 15pt;""><strong>1 đổi 1 <span style=""color: #ff0000;"" data-mce-style=""color: #ff0000;"">CHÍNH HÃNG</span></strong></span><br></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><strong>RICKY MIỀN BẮC</strong></span>&nbsp;:</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">Add: 203-Bờ Sông Mới-Hoàng Mai-Hà Nội</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;""><strong><span style=""color: #008080;"" data-mce-style=""color: #008080;"">RICKY&nbsp;MIỀN NAM</span></strong>:</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">Add: 704-Sông Mây-Trảng Bom-Đồng Nai</span></span></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #008080;"" data-mce-style=""color: #008080;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">Hotline: 04.22121.999 - 097.147.7007</span></span></span></p><p><span style=""font-weight: 400; font-size: 12pt;"" data-mce-style=""font-weight: 400; font-size: 12pt;"">####</span></p><p><span style=""color: #008080; font-size: 12pt;"" data-mce-style=""color: #008080; font-size: 12pt;""><strong>CAM KẾT:</strong></span></p><p><span style=""font-size: 12pt;"" data-mce-style=""font-size: 12pt;""><span style=""color: #000000;"" data-mce-style=""color: #000000;"">NÓI</span>&nbsp;<span style=""color: #ff0000;"" data-mce-style=""color: #ff0000;""><strong>KHÔNG</strong></span>&nbsp;<span style=""color: #000000;"" data-mce-style=""color: #000000;"">VỚI<strong>&nbsp;HÀNG FAKE</strong>, XÁCH TAY, <strong>BẢO HÀNH ""MIỆNG""</strong>,&nbsp;BỞI <strong>CÁ NHÂN, LÁI BUÔN.</strong></span></span></p>",R-PRO,Phụ kiện,,No,PHIÊN BẢN,PK-TKAM20X,,,,,PK-TKAM20X,730,,0,deny,,1600000,0,Yes,Yes,,,,No,Tai nghe kiểm âm ATH-M20X,"Tai nghe kiểm âm ATH-M20X. Thiết bị thu âm chính hãng, uy tín, chất lượng; Bảo hành 12 tháng 1 đổi 1 tại Ricky.vn",,,,,,,,,,,,05-09-2017 17:16:22,26-09-2017 17:36:32,No,No,No,No,No
oc-shock-mount-kim-loai-v1,Ốc shock mount Kim loại V1,"<p><br data-mce-bogus=""1""></p>",Khác,Phụ kiện,,No,Tiêu đề,Default Title,,,,,PK-OSMKL1,0,,0,deny,,100000,0,Yes,Yes,,,,No,Ốc shock mount Kim loại V1,Ốc shock mount Kim loại cao cấp cho micro thu âm studio,,,,,,,,,,,,22-05-2017 16:21:06,22-05-2017 16:41:21,No,No,No,No,No
phantom-48v-vst600-cyd,Phantom 48V - VST600 CYD,<p>Nguồn phantom ra đời với mục đích cung cấp nguồn điện cho micro condenser hoạt động.<span></span></p><p><br></p>,Khác,Phụ kiện,,No,Tiêu đề,Default Title,,,,,PK-CYD48V,370,,0,deny,,370000,0,Yes,Yes,,,,No,Phantom 48V - VST600 CYD,Nguồn phantom ra đời với mục đích cung cấp nguồn điện cho micro condenser hoạt động.,,,,,,,,,,,,31-03-2017 14:19:44,25-09-2017 22:50:01,No,No,No,No,No
phantom-k-mic,Phantom KMIC 48V,,Khác,Phụ kiện,,No,Tiêu đề,PK-PT POWER,,,,,PK-PT POWER,570,,0,deny,,370000,420000,Yes,Yes,,,,No,Phantom POWER,Nguồn Phantom dành cho các dòng Micro Condenser,,,,,,,,,,,,16-12-2016 11:36:25,25-09-2017 22:36:50,No,No,No,No,No
phantom-power,Phantom Power,,Khác,Phụ kiện,,No,Tiêu đề,Default Title,,,,,PK-PTPOWER,0,,0,deny,,370000,430000,Yes,Yes,,,,No,phantom power,,,,,,,,,,,,,17-07-2017 20:24:06,25-09-2017 22:37:52,No,No,No,No,No
